# 
# FILTER  = 'clear'                                                             
# EXPTIME = 820                                                                 
# OBJECT  = 'PTF15kb'                                                           
# TARGNAME= 'PTF15af_S2'                                                        
# ROTPOSN = 139.99810                                                           
# DICHNAME= 560                                                                 
# GRISNAME= '400/3400'                                                          
# BLUFILT = 'clear'                                                             
# SLITNAME= 'long_1.0'                                                          
# INSTRUME= 'LRIS+LRISBLUE'      /                                                
# TELESCOP= 'Keck I'                                                            
# UTC     = '07:16:37.59'                                                       
# MJD-OBS = 57104.303213                                                        
# AZ      = -37.2990070000                                                      
# EL      = 87.3839800000                                                       
# RA      = '08:48:28.87'                                                       
# DEC     = '+22:03:24.7'                                                       
# EQUINOX = 2000.0000                                                           
# AIRMASS = 1.00104120000                                                       
# SUNELEV = -41.630958                                                          
# MOONELEV= -1.6826475                                                          
# MOONDIST= 86.219415                                                           
# SLITPA  = 229.998                                                             
# DATE_BEG= '2015-03-23T07:16:37'                                               
# DATE_END= '2015-03-23T07:30:17'                                               
# YEXTRACT= 68.8039                                                             
# APRAD   = 2.00000                                                             
# APSHARP = 6                                                                   
# NSATURAT=                    0 /                                                
# NWAV    =                 5163 /                                                
# BAKDIST = 3.50000                                                             
# BAKWIDTH= 8.00000                                                             
# INFILE0 = 'spredux/ceszfpr150323_0090r.spec' /                                  
# TOTALEXP= 820.000                                                             
# BLUEXPTM=              820.000 /                                                
# BLUBIN  = '2,2     '           /                                                
# BLUAPRAD=              2.00000 /                                                
# BLUBKDST=              3.50000 /                                                
# BLUARCF =                    0 /                                                
# BLUCWAV =        3612.31430000 /                                                
# BLUDISP =              2.18000 /                                                
# BLUFCAL1= 'spredux/eszfpb150323_0087r.spec' /                                   
# BLUFCAL2= 'spredux/eszfpb150323_0088r.spec' /                                   
# BLUFAIR1=              1.40040 /                                                
# BLUFAIR2=              1.40484 /                                                
# BLUFNAM1= 'G191-B2B'           /                                                
# BLUFNAM2= 'G191-B2B'           /                                                
# INCFILE1= 'spredux/vcPTF15af_r400-8500.spec' /                                  
# RESCALE1=        1.16709945200 /                                                
# WAVOVER1= '5600.5093-5719.2871' /                                               
# ATCHWAV1=        5620.30859375 /                                                
# REDEXPTM=              800.000 /                                                
# REDBIN  = '2,1     '           /                                                
# REDAPRAD=              2.00000 /                                                
# REDBKDST=              3.50000 /                                                
# REDARCF =                    0 /                                                
# REDCWAV =        7888.48360000 /                                                
# REDDISP =              1.16000 /                                                
# REDFCAL1= 'spredux/eszfpr150323_0084r.spec' /                                   
# REDFCAL2= 'spredux/eszfpr150323_0085r.spec' /                                   
# REDFAIR1=              1.40105 /                                                
# REDFAIR2=              1.40671 /                                                
# REDFNAM1= 'G191-B2B'           /                                                
# REDFNAM2= 'G191-B2B'           /                                                
#                    0                                                            
# REDFILT = 'Clear   '           /                                                
# WAVELEN =        7829.41410000 /                                                
# END                                                                             
# wavelength     flux         sky_flux     flux_unc     xpixel  ypixel  response
  7464.8481  9.19191e-17  2.81586e-17  1.84361e-18  1694       45.435  5.11076e+16
  7466.0420  9.33127e-17  2.94983e-17  1.86397e-18  1695       45.436  5.11130e+16
  7467.2358  9.31454e-17  3.00396e-17  1.86666e-18  1696       45.437  5.11185e+16
  7468.4292  8.90834e-17  3.19967e-17  1.85084e-18  1697       45.438  5.11239e+16
  7469.6230  9.11826e-17  3.44548e-17  1.88460e-18  1698       45.439  5.11292e+16
  7470.8169  9.33816e-17  3.69055e-17  1.91842e-18  1699       45.440  5.11346e+16
  7472.0107  8.84452e-17  3.77859e-17  1.88876e-18  1700       45.441  5.11400e+16
  7473.2041  9.14112e-17  3.60798e-17  1.89789e-18  1701       45.442  5.11453e+16
  7474.3979  8.90559e-17  3.56167e-17  1.87708e-18  1702       45.443  5.11507e+16
  7475.5918  8.92000e-17  3.55032e-17  1.87721e-18  1703       45.444  5.11561e+16
  7476.7856  8.93212e-17  3.54662e-17  1.87773e-18  1704       45.445  5.11614e+16
  7477.9795  8.94838e-17  3.66936e-17  1.88787e-18  1705       45.446  5.11668e+16
  7479.1733  9.33427e-17  3.88499e-17  1.93143e-18  1706       45.446  5.11722e+16
  7480.3672  9.04991e-17  4.27231e-17  1.93872e-18  1707       45.447  5.11774e+16
  7481.5615  9.02928e-17  4.33889e-17  1.94189e-18  1708       45.449  5.11828e+16
  7482.7554  9.06879e-17  4.01483e-17  1.92137e-18  1709       45.449  5.11882e+16
  7483.9492  9.03802e-17  3.69706e-17  1.89596e-18  1710       45.450  5.11934e+16
  7485.1431  9.01569e-17  3.32674e-17  1.86694e-18  1711       45.451  5.11988e+16
  7486.3374  9.10544e-17  2.75657e-17  1.83084e-18  1712       45.452  5.12040e+16
  7487.5312  9.74543e-17  2.39310e-17  1.85154e-18  1713       45.453  5.12094e+16
  7488.7251  9.11891e-17  2.22606e-17  1.79109e-18  1714       45.454  5.12147e+16
  7489.9194  9.17571e-17  2.38493e-17  1.80760e-18  1715       45.455  5.12200e+16
  7491.1133  9.36079e-17  2.39849e-17  1.82267e-18  1716       45.456  5.12253e+16
  7492.3076  9.20106e-17  2.53423e-17  1.82075e-18  1717       45.457  5.12305e+16
  7493.5015  8.86105e-17  2.50282e-17  1.79217e-18  1718       45.458  5.12359e+16
  7494.6958  8.87081e-17  2.47396e-17  1.79061e-18  1719       45.459  5.12412e+16
  7495.8896  8.87683e-17  2.37883e-17  1.78361e-18  1720       45.460  5.12464e+16
  7497.0840  9.32746e-17  2.14180e-17  1.80002e-18  1721       45.461  5.12517e+16
  7498.2783  8.76884e-17  2.15159e-17  1.75722e-18  1722       45.462  5.12570e+16
  7499.4722  9.33388e-17  2.01413e-17  1.79048e-18  1723       45.463  5.12623e+16
  7500.6665  9.13381e-17  2.02636e-17  1.77581e-18  1724       45.464  5.12675e+16
  7501.8608  8.88625e-17  2.05341e-17  1.75846e-18  1725       45.465  5.12728e+16
  7503.0552  9.28246e-17  2.01728e-17  1.78647e-18  1726       45.466  5.12780e+16
  7504.2495  9.10179e-17  1.99854e-17  1.77086e-18  1727       45.467  5.12834e+16
  7505.4438  9.06971e-17  2.04989e-17  1.77228e-18  1728       45.468  5.12887e+16
  7506.6382  9.22632e-17  1.97358e-17  1.77844e-18  1729       45.469  5.12939e+16
  7507.8325  9.01806e-17  2.07493e-17  1.77001e-18  1730       45.470  5.12992e+16
  7509.0269  9.17889e-17  2.06287e-17  1.78151e-18  1731       45.471  5.13044e+16
  7510.2212  9.24770e-17  1.96165e-17  1.77889e-18  1732       45.472  5.13097e+16
  7511.4155  8.96930e-17  1.98848e-17  1.75913e-18  1733       45.473  5.13149e+16
  7512.6099  9.25101e-17  2.09774e-17  1.78951e-18  1734       45.474  5.13202e+16
  7513.8042  8.94092e-17  2.26183e-17  1.77810e-18  1735       45.475  5.13255e+16
  7514.9985  9.01497e-17  2.38833e-17  1.79353e-18  1736       45.476  5.13308e+16
  7516.1934  9.06193e-17  2.31791e-17  1.79163e-18  1737       45.477  5.13360e+16
  7517.3877  9.32263e-17  2.45253e-17  1.82177e-18  1738       45.478  5.13413e+16
  7518.5820  8.95947e-17  3.00281e-17  1.83581e-18  1739       45.479  5.13465e+16
  7519.7769  9.35866e-17  4.23563e-17  1.95468e-18  1740       45.480  5.13518e+16
  7520.9712  9.14129e-17  5.35354e-17  2.01723e-18  1741       45.481  5.13570e+16
  7522.1660  9.31871e-17  6.22918e-17  2.08799e-18  1742       45.481  5.13623e+16
  7523.3604  9.14168e-17  6.49106e-17  2.09347e-18  1743       45.482  5.13677e+16
  7524.5552  9.32839e-17  6.31527e-17  2.09409e-18  1744       45.484  5.13729e+16
  7525.7495  8.97112e-17  5.77023e-17  2.03361e-18  1745       45.485  5.13782e+16
  7526.9443  8.67058e-17  4.77944e-17  1.94385e-18  1746       45.486  5.13834e+16
  7528.1387  9.19803e-17  3.95961e-17  1.92288e-18  1747       45.486  5.13887e+16
  7529.3335  9.02873e-17  3.44015e-17  1.87267e-18  1748       45.487  5.13939e+16
  7530.5283  9.03379e-17  3.28271e-17  1.86131e-18  1749       45.488  5.13993e+16
  7531.7231  8.93506e-17  3.24958e-17  1.85140e-18  1750       45.489  5.14045e+16
  7532.9175  8.83100e-17  2.90046e-17  1.81722e-18  1751       45.491  5.14098e+16
  7534.1123  9.44006e-17  2.51711e-17  1.83418e-18  1752       45.492  5.14150e+16
  7535.3071  8.80486e-17  2.28902e-17  1.76796e-18  1753       45.493  5.14204e+16
  7536.5020  9.37358e-17  2.29588e-17  1.81221e-18  1754       45.493  5.14257e+16
  7537.6968  9.00353e-17  2.33323e-17  1.78662e-18  1755       45.494  5.14309e+16
  7538.8916  9.19642e-17  2.33118e-17  1.80120e-18  1756       45.495  5.14362e+16
  7540.0864  8.97811e-17  2.44845e-17  1.79335e-18  1757       45.496  5.14415e+16
  7541.2812  9.34947e-17  2.42627e-17  1.81990e-18  1758       45.497  5.14468e+16
  7542.4761  9.35834e-17  2.27797e-17  1.80921e-18  1759       45.498  5.14522e+16
  7543.6709  8.80824e-17  2.26846e-17  1.76596e-18  1760       45.499  5.14574e+16
  7544.8662  9.54258e-17  2.14010e-17  1.81255e-18  1761       45.500  5.14627e+16
  7546.0610  9.48110e-17  2.08495e-17  1.80357e-18  1762       45.501  5.14680e+16
  7547.2559  9.22362e-17  2.06015e-17  1.78178e-18  1763       45.502  5.14733e+16
  7548.4507  9.24917e-17  2.18344e-17  1.79315e-18  1764       45.504  5.14787e+16
  7549.6460  9.55168e-17  2.06417e-17  1.80709e-18  1765       45.505  5.14839e+16
  7550.8408  9.41121e-17  2.11734e-17  1.80032e-18  1766       45.506  5.14893e+16
  7552.0361  9.13062e-17  2.22991e-17  1.78732e-18  1767       45.507  5.14945e+16
  7553.2310  9.25464e-17  2.51582e-17  1.81855e-18  1768       45.507  5.14999e+16
  7554.4258  9.21339e-17  2.61714e-17  1.82300e-18  1769       45.508  5.15053e+16
  7555.6211  9.18301e-17  2.88553e-17  1.84080e-18  1770       45.509  5.15105e+16
  7556.8164  9.19036e-17  2.85475e-17  1.83895e-18  1771       45.511  5.15159e+16
  7558.0112  8.90867e-17  2.91476e-17  1.82218e-18  1772       45.512  5.15213e+16
  7559.2065  8.97142e-17  2.75049e-17  1.81440e-18  1773       45.513  5.15265e+16
  7560.4014  9.15482e-17  2.51596e-17  1.81042e-18  1774       45.514  5.15319e+16
  7561.5967  9.32940e-17  2.31684e-17  1.80844e-18  1775       45.515  5.15372e+16
  7562.7920  8.89483e-17  2.26651e-17  1.77106e-18  1776       45.516  5.15426e+16
  7563.9873  9.18249e-17  2.29973e-17  1.79573e-18  1777       45.517  5.15480e+16
  7565.1826  9.31725e-17  2.28246e-17  1.80462e-18  1778       45.518  5.15534e+16
  7566.3774  8.97135e-17  2.70733e-17  1.81053e-18  1779       45.519  5.15587e+16
  7567.5728  9.01354e-17  3.46536e-17  1.87027e-18  1780       45.520  5.15640e+16
  7568.7681  9.21552e-17  4.37171e-17  1.94999e-18  1781       45.521  5.15693e+16
  7569.9634  9.25867e-17  5.11828e-17  2.00482e-18  1782       45.522  5.15747e+16
  7571.1587  9.11223e-17  5.26613e-17  2.00481e-18  1783       45.523  5.15801e+16
  7572.3540  8.56328e-17  5.23224e-17  1.96431e-18  1784       45.524  5.15856e+16
  7573.5493  9.25554e-17  4.58889e-17  1.96764e-18  1785       45.525  5.15909e+16
  7574.7446  8.99906e-17  3.67155e-17  1.88371e-18  1786       45.526  5.15963e+16
  7575.9404  8.78408e-17  2.85474e-17  1.80673e-18  1787       45.527  5.16017e+16
  7577.1357  8.71945e-17  2.31991e-17  1.76043e-18  1788       45.528  5.16070e+16
  7578.3311  9.13893e-17  2.13540e-17  1.77859e-18  1789       45.529  5.16124e+16
  7579.5264  8.89327e-17  2.05202e-17  1.75289e-18  1790       45.530  5.16179e+16
  7580.7217  9.18302e-17  2.15240e-17  1.78312e-18  1791       45.531  5.16233e+16
  7581.9175  8.83199e-17  2.46169e-17  1.77980e-18  1792       45.532  5.16286e+16
  7583.1128  9.27584e-17  2.78431e-17  1.83793e-18  1793       45.533  5.16341e+16
  7584.3086  9.08990e-17  2.97165e-17  1.83794e-18  1794       45.534  5.16395e+16
  7585.5039  9.24946e-17  3.05607e-17  1.85598e-18  1795       45.535  5.16449e+16
  7586.6992  8.92113e-17  3.20181e-17  1.84592e-18  1796       45.536  5.14529e+16
  7587.8950  9.13621e-17  2.84780e-17  1.83183e-18  1797       45.537  5.16557e+16
  7589.0908  9.32662e-17  2.53224e-17  1.83519e-18  1798       45.538  5.09531e+16
  7590.2861  9.18932e-17  2.28867e-17  1.84007e-18  1799       45.539  4.91243e+16
  7591.4819  9.00925e-17  2.20274e-17  1.88078e-18  1800       45.540  4.60198e+16
  7592.6772  9.34570e-17  2.26935e-17  1.98617e-18  1801       45.541  4.27860e+16
  7593.8730  9.28728e-17  2.79028e-17  2.11428e-18  1802       45.542  3.93050e+16
  7595.0688  9.23881e-17  3.74214e-17  2.29236e-18  1803       45.543  3.59518e+16
  7596.2642  8.86165e-17  4.60968e-17  2.45272e-18  1804       45.544  3.26410e+16
  7597.4600  8.26233e-17  5.27418e-17  2.57519e-18  1805       45.545  2.98237e+16
  7598.6558  8.54037e-17  5.74062e-17  2.77532e-18  1806       45.546  2.71230e+16
  7599.8516  8.72246e-17  5.43062e-17  2.83350e-18  1807       45.548  2.58336e+16
  7601.0474  8.75103e-17  4.44056e-17  2.81961e-18  1808       45.549  2.44207e+16
  7602.2432  8.32717e-17  3.61543e-17  2.77002e-18  1809       45.550  2.30475e+16
  7603.4390  8.93368e-17  2.89227e-17  2.79080e-18  1810       45.551  2.25154e+16
  7604.6348  8.28972e-17  3.00579e-17  2.76661e-18  1811       45.552  2.19530e+16
  7605.8306  8.01535e-17  2.60127e-17  2.60976e-18  1812       45.553  2.31956e+16
  7607.0264  8.35180e-17  2.59327e-17  2.60037e-18  1813       45.554  2.40156e+16
  7608.2222  8.56954e-17  2.65459e-17  2.57223e-18  1814       45.555  2.50963e+16
  7609.4180  8.25295e-17  2.61890e-17  2.45188e-18  1815       45.556  2.67204e+16
  7610.6138  7.49912e-17  2.53867e-17  2.25681e-18  1816       45.557  2.91128e+16
  7611.8101  7.81541e-17  2.32911e-17  2.18329e-18  1817       45.558  3.13370e+16
  7613.0059  7.41086e-17  2.40274e-17  2.05189e-18  1818       45.559  3.42538e+16
  7614.2017  8.11883e-17  2.59233e-17  2.03136e-18  1819       45.560  3.79192e+16
  7615.3975  7.55105e-17  2.89138e-17  1.91949e-18  1820       45.561  4.13324e+16
  7616.5938  8.12271e-17  3.01246e-17  1.93464e-18  1821       45.562  4.32646e+16
  7617.7896  8.19407e-17  3.18524e-17  1.94492e-18  1822       45.563  4.37134e+16
  7618.9858  8.76024e-17  3.24417e-17  2.01685e-18  1823       45.564  4.28506e+16
  7620.1816  8.84726e-17  3.13595e-17  2.05632e-18  1824       45.565  4.11883e+16
  7621.3779  8.86826e-17  2.89910e-17  2.08982e-18  1825       45.566  3.92247e+16
  7622.5737  7.86617e-17  2.85334e-17  2.04993e-18  1826       45.567  3.72821e+16
  7623.7700  8.11426e-17  3.17886e-17  2.16964e-18  1827       45.569  3.50716e+16
  7624.9663  8.31708e-17  3.74495e-17  2.24497e-18  1828       45.570  3.49260e+16
  7626.1621  7.65128e-17  4.09438e-17  2.20037e-18  1829       45.571  3.54156e+16
  7627.3584  7.73571e-17  4.64270e-17  2.29090e-18  1830       45.572  3.44091e+16
  7628.5547  7.97206e-17  4.77731e-17  2.32870e-18  1831       45.573  3.42751e+16
  7629.7505  7.87679e-17  4.48023e-17  2.29397e-18  1832       45.574  3.42635e+16
  7630.9468  8.31760e-17  3.73520e-17  2.25299e-18  1833       45.575  3.46594e+16
  7632.1431  7.99159e-17  3.00048e-17  2.14818e-18  1834       45.576  3.48567e+16
  7633.3394  7.97778e-17  2.47078e-17  2.07664e-18  1835       45.577  3.54911e+16
  7634.5356  8.09501e-17  2.21371e-17  2.03974e-18  1836       45.578  3.62850e+16
  7635.7319  8.60088e-17  2.20942e-17  2.08983e-18  1837       45.579  3.61983e+16
  7636.9282  7.82614e-17  2.22902e-17  2.01028e-18  1838       45.580  3.64602e+16
  7638.1245  8.37768e-17  2.23913e-17  2.03988e-18  1839       45.581  3.72998e+16
  7639.3208  8.23425e-17  2.23386e-17  1.99875e-18  1840       45.582  3.82923e+16
  7640.5171  8.28368e-17  2.25633e-17  2.00530e-18  1841       45.583  3.82967e+16
  7641.7134  8.06182e-17  2.33803e-17  1.97846e-18  1842       45.584  3.88192e+16
  7642.9097  7.81274e-17  2.21934e-17  1.90181e-18  1843       45.586  4.05176e+16
  7644.1060  8.06689e-17  2.14795e-17  1.89926e-18  1844       45.587  4.13229e+16
  7645.3022  8.36933e-17  2.19543e-17  1.92855e-18  1845       45.588  4.14100e+16
  7646.4985  7.90992e-17  2.18014e-17  1.87541e-18  1846       45.589  4.18622e+16
  7647.6953  7.83803e-17  2.14017e-17  1.83955e-18  1847       45.590  4.30090e+16
  7648.8916  7.84250e-17  2.31750e-17  1.83734e-18  1848       45.591  4.38538e+16
  7650.0879  8.06105e-17  2.34180e-17  1.85295e-18  1849       45.592  4.41153e+16
  7651.2847  8.00953e-17  2.54225e-17  1.86350e-18  1850       45.593  4.42230e+16
  7652.4810  8.26696e-17  2.46181e-17  1.87337e-18  1851       45.594  4.44679e+16
  7653.6777  8.18661e-17  2.58008e-17  1.86606e-18  1852       45.595  4.49592e+16
  7654.8740  8.30108e-17  2.42527e-17  1.86252e-18  1853       45.596  4.49651e+16
  7656.0703  8.29505e-17  2.28802e-17  1.84965e-18  1854       45.597  4.49978e+16
  7657.2671  8.15587e-17  2.34124e-17  1.83437e-18  1855       45.598  4.53790e+16
  7658.4634  8.15491e-17  2.47545e-17  1.83440e-18  1856       45.600  4.59259e+16
  7659.6602  8.11470e-17  2.76856e-17  1.84273e-18  1857       45.601  4.65538e+16
  7660.8569  8.23828e-17  3.01834e-17  1.87465e-18  1858       45.602  4.64905e+16
  7662.0532  8.31292e-17  3.06990e-17  1.88907e-18  1859       45.603  4.62900e+16
  7663.2500  8.11855e-17  2.93086e-17  1.84587e-18  1860       45.604  4.70755e+16
  7664.4468  8.00519e-17  2.71285e-17  1.80679e-18  1861       45.605  4.76795e+16
  7665.6436  8.17327e-17  2.41572e-17  1.78563e-18  1862       45.606  4.82293e+16
  7666.8398  8.49369e-17  2.00910e-17  1.77417e-18  1863       45.607  4.84608e+16
  7668.0366  8.40909e-17  1.93083e-17  1.76006e-18  1864       45.608  4.84939e+16
  7669.2334  7.98112e-17  1.93879e-17  1.71939e-18  1865       45.609  4.87914e+16
  7670.4302  8.57132e-17  1.91372e-17  1.75960e-18  1866       45.611  4.91685e+16
  7671.6270  8.10066e-17  1.98962e-17  1.72780e-18  1867       45.612  4.91199e+16
  7672.8237  8.13161e-17  1.94364e-17  1.71913e-18  1868       45.613  4.95350e+16
  7674.0205  8.41469e-17  1.99973e-17  1.74324e-18  1869       45.614  4.97529e+16
  7675.2173  8.29396e-17  1.91396e-17  1.71971e-18  1870       45.615  5.01241e+16
  7676.4141  8.29983e-17  1.97641e-17  1.71801e-18  1871       45.616  5.05428e+16
  7677.6108  8.38200e-17  1.91891e-17  1.71399e-18  1872       45.617  5.08908e+16
  7678.8076  8.14470e-17  2.04197e-17  1.70481e-18  1873       45.618  5.08829e+16
  7680.0044  8.26001e-17  2.06936e-17  1.72446e-18  1874       45.619  5.04207e+16
  7681.2017  8.39080e-17  2.14991e-17  1.73452e-18  1875       45.620  5.08257e+16
  7682.3984  8.14534e-17  2.19701e-17  1.71066e-18  1876       45.621  5.12814e+16
  7683.5952  8.32059e-17  2.30858e-17  1.74530e-18  1877       45.623  5.06159e+16
  7684.7920  8.26138e-17  2.32267e-17  1.73646e-18  1878       45.624  5.09147e+16
  7685.9893  8.28043e-17  2.30195e-17  1.73643e-18  1879       45.625  5.09077e+16
  7687.1860  8.27445e-17  2.41852e-17  1.74635e-18  1880       45.626  5.08470e+16
  7688.3828  7.99296e-17  2.48174e-17  1.73369e-18  1881       45.627  5.05681e+16
  7689.5801  7.79906e-17  2.50024e-17  1.71399e-18  1882       45.628  5.08831e+16
  7690.7769  7.92171e-17  2.48360e-17  1.71532e-18  1883       45.629  5.13063e+16
  7691.9741  8.05216e-17  2.39725e-17  1.72441e-18  1884       45.630  5.09843e+16
  7693.1709  8.10292e-17  2.33601e-17  1.72391e-18  1885       45.632  5.09641e+16
  7694.3682  7.84028e-17  2.35880e-17  1.69717e-18  1886       45.633  5.13915e+16
  7695.5654  7.88914e-17  2.48900e-17  1.70710e-18  1887       45.634  5.16614e+16
  7696.7622  8.05525e-17  2.54847e-17  1.73439e-18  1888       45.635  5.11236e+16
  7697.9595  8.02981e-17  2.65065e-17  1.73283e-18  1889       45.636  5.15697e+16
  7699.1567  7.92437e-17  2.59891e-17  1.71742e-18  1890       45.637  5.17392e+16
  7700.3535  8.13810e-17  2.47031e-17  1.73324e-18  1891       45.638  5.12123e+16
  7701.5508  8.54868e-17  2.48619e-17  1.76618e-18  1892       45.639  5.12582e+16
  7702.7480  8.06319e-17  2.28762e-17  1.70832e-18  1893       45.640  5.14595e+16
  7703.9453  7.81403e-17  2.09297e-17  1.66265e-18  1894       45.641  5.20335e+16
  7705.1421  8.55794e-17  2.00677e-17  1.72919e-18  1895       45.643  5.12445e+16
  7706.3394  8.13988e-17  2.16125e-17  1.71003e-18  1896       45.644  5.11226e+16
  7707.5366  8.31854e-17  3.04534e-17  1.78220e-18  1897       45.645  5.18002e+16
  7708.7339  8.07893e-17  4.91706e-17  1.91604e-18  1898       45.646  5.11354e+16
  7709.9312  8.23184e-17  6.84869e-17  2.05913e-18  1899       45.647  5.12499e+16
  7711.1284  8.30715e-17  8.71180e-17  2.19121e-18  1900       45.648  5.09894e+16
  7712.3257  7.83636e-17  1.06638e-16  2.27284e-18  1901       45.649  5.14546e+16
  7713.5229  7.78584e-17  1.25384e-16  2.37181e-18  1902       45.651  5.18465e+16
  7714.7202  7.55573e-17  1.28639e-16  2.37362e-18  1903       45.652  5.20060e+16
  7715.9175  8.34706e-17  1.20412e-16  2.37948e-18  1904       45.653  5.16754e+16
  7717.1152  8.00769e-17  1.04536e-16  2.25875e-18  1905       45.654  5.19845e+16
  7718.3125  7.69536e-17  8.86725e-17  2.14160e-18  1906       45.655  5.19535e+16
  7719.5098  7.96182e-17  6.79655e-17  2.01899e-18  1907       45.656  5.21717e+16
  7720.7070  8.43207e-17  5.10119e-17  1.94483e-18  1908       45.657  5.16397e+16
  7721.9043  8.45054e-17  4.21245e-17  1.88183e-18  1909       45.658  5.16678e+16
  7723.1021  8.40385e-17  4.08031e-17  1.85766e-18  1910       45.660  5.22746e+16
  7724.2993  8.46882e-17  4.22856e-17  1.87308e-18  1911       45.661  5.22799e+16
  7725.4966  8.50024e-17  4.22720e-17  1.88101e-18  1912       45.662  5.19657e+16
  7726.6943  8.47492e-17  3.91297e-17  1.85590e-18  1913       45.663  5.19824e+16
  7727.8916  7.91391e-17  3.54169e-17  1.78976e-18  1914       45.664  5.17704e+16
  7729.0894  8.18434e-17  2.84807e-17  1.75047e-18  1915       45.665  5.21523e+16
  7730.2866  8.31828e-17  2.53056e-17  1.73473e-18  1916       45.666  5.22363e+16
  7731.4844  8.14027e-17  2.47979e-17  1.72426e-18  1917       45.667  5.17898e+16
  7732.6821  8.26309e-17  2.53919e-17  1.73709e-18  1918       45.669  5.18831e+16
  7733.8794  8.03353e-17  2.63507e-17  1.72039e-18  1919       45.670  5.22467e+16
  7735.0771  8.05791e-17  2.47731e-17  1.70916e-18  1920       45.671  5.22862e+16
  7736.2744  8.49171e-17  2.66737e-17  1.76524e-18  1921       45.672  5.18660e+16
  7737.4722  8.36320e-17  2.46556e-17  1.73584e-18  1922       45.673  5.20783e+16
  7738.6699  8.73121e-17  2.41251e-17  1.77386e-18  1923       45.674  5.13053e+16
  7739.8672  8.39779e-17  2.37159e-17  1.73785e-18  1924       45.675  5.16872e+16
  7741.0649  8.72492e-17  2.24237e-17  1.75219e-18  1925       45.677  5.17574e+16
  7742.2627  8.18910e-17  2.28848e-17  1.71328e-18  1926       45.678  5.17675e+16
  7743.4604  8.28607e-17  2.23004e-17  1.70978e-18  1927       45.679  5.21585e+16
  7744.6582  8.41341e-17  2.67030e-17  1.75874e-18  1928       45.680  5.19042e+16
  7745.8560  8.26019e-17  4.45950e-17  1.88449e-18  1929       45.681  5.17470e+16
  7747.0537  8.19262e-17  7.77671e-17  2.09739e-18  1930       45.682  5.22488e+16
  7748.2515  8.44030e-17  1.05401e-16  2.28386e-18  1931       45.684  5.22558e+16
  7749.4492  8.39493e-17  1.20465e-16  2.37122e-18  1932       45.685  5.21647e+16
  7750.6470  8.50629e-17  1.22624e-16  2.39285e-18  1933       45.686  5.20384e+16
  7751.8447  8.44640e-17  1.12372e-16  2.34436e-18  1934       45.687  5.14188e+16
  7753.0425  8.28491e-17  8.32533e-17  2.13526e-18  1935       45.688  5.24046e+16
  7754.2402  8.11888e-17  5.45372e-17  1.93301e-18  1936       45.689  5.24097e+16
  7755.4380  8.27035e-17  4.19163e-17  1.85351e-18  1937       45.690  5.24148e+16
  7756.6357  7.72893e-17  4.72190e-17  1.85261e-18  1938       45.692  5.24198e+16
  7757.8335  8.01253e-17  5.10911e-17  1.90089e-18  1939       45.693  5.24248e+16
  7759.0317  8.39679e-17  5.38776e-17  1.94741e-18  1940       45.694  5.24298e+16
  7760.2295  7.78662e-17  5.40257e-17  1.90550e-18  1941       45.695  5.24349e+16
  7761.4272  8.22433e-17  4.97991e-17  1.90648e-18  1942       45.696  5.24399e+16
  7762.6255  8.09301e-17  3.86102e-17  1.81550e-18  1943       45.697  5.24449e+16
  7763.8232  8.24383e-17  2.87061e-17  1.75175e-18  1944       45.699  5.24499e+16
  7765.0210  8.12593e-17  2.29259e-17  1.69708e-18  1945       45.700  5.24549e+16
  7766.2192  7.80579e-17  2.13131e-17  1.65819e-18  1946       45.701  5.24598e+16
  7767.4170  8.06526e-17  2.17868e-17  1.68295e-18  1947       45.702  5.24649e+16
  7768.6152  8.37347e-17  2.44335e-17  1.72828e-18  1948       45.703  5.24698e+16
  7769.8130  7.80005e-17  2.93041e-17  1.72142e-18  1949       45.704  5.24747e+16
  7771.0112  8.16539e-17  3.38080e-17  1.78426e-18  1950       45.706  5.24797e+16
  7772.2090  7.96699e-17  3.62181e-17  1.78740e-18  1951       45.707  5.24846e+16
  7773.4072  8.60437e-17  3.53594e-17  1.82854e-18  1952       45.708  5.24895e+16
  7774.6055  8.12700e-17  3.41336e-17  1.78356e-18  1953       45.709  5.24943e+16
  7775.8032  8.06978e-17  3.55737e-17  1.79004e-18  1954       45.710  5.24992e+16
  7777.0015  8.00959e-17  3.75667e-17  1.80043e-18  1955       45.712  5.25041e+16
  7778.1997  8.30981e-17  4.03045e-17  1.84292e-18  1956       45.713  5.25089e+16
  7779.3975  8.36575e-17  4.14966e-17  1.85563e-18  1957       45.714  5.25138e+16
  7780.5957  8.28691e-17  4.18036e-17  1.85204e-18  1958       45.715  5.25185e+16
  7781.7939  8.03702e-17  4.06642e-17  1.82522e-18  1959       45.716  5.25233e+16
  7782.9922  8.23061e-17  3.51738e-17  1.79863e-18  1960       45.717  5.25281e+16
  7784.1904  8.23985e-17  2.76263e-17  1.74167e-18  1961       45.719  5.25329e+16
  7785.3882  8.19301e-17  2.53140e-17  1.71990e-18  1962       45.720  5.25377e+16
  7786.5864  8.21259e-17  2.46264e-17  1.71595e-18  1963       45.721  5.25425e+16
  7787.7847  8.40364e-17  2.75319e-17  1.75336e-18  1964       45.722  5.25472e+16
